SCATNUM	PREYSP	FO_OT.BK	FO_OTHER	DATE	Year
SMI1053-82	ONYBOR	1	0	10/1/1982	1982
SMI1053-82	LOLOPA	1	0	10/1/1982	1982
SMI1053-82	GONONY	1	0	10/1/1982	1982
SMI1053-82	SYMCAL	1	0	10/1/1982	1982
SMI1054-82	ONYBOR	1	0	10/1/1982	1982
SMI1054-82	LOLOPA	1	0	10/1/1982	1982
SMI1055-82	LOLOPA	1	0	10/1/1982	1982
SMI1056-82	TRASYM	1	0	10/1/1982	1982
SMI1057-82	CYMAGG	1	0	10/1/1982	1982
SMI1057-82	ONYBOR	1	0	10/1/1982	1982
SMI1057-82	SYMCAL	1	0	10/1/1982	1982
SMI1058-82	LOLOPA	1	0	10/1/1982	1982
SMI1058-82	ONYBOR	1	0	10/1/1982	1982
SMI1059-82	SCOJAP	1	0	10/1/1982	1982
SMI1059-82	ENGSPP	1	0	10/1/1982	1982
SMI1059-82	ICILOC	1	0	10/1/1982	1982
SMI1059-82	ONYBOR	1	0	10/1/1982	1982
SMI1059-82	SEBSP1	1	0	10/1/1982	1982
SMI1060-82	SEBSP2	1	0	10/1/1982	1982
SMI1060-82	LOLOPA	1	0	10/1/1982	1982
SMI1060-82	ONYBOR	1	0	10/1/1982	1982
SMI1061-82	PORNOT	1	0	10/1/1982	1982
SMI1061-82	LOLOPA	1	0	10/1/1982	1982
SMI1062-82	GONSPP	1	0	10/1/1982	1982
SMI1062-82	ONYBOR	1	0	10/1/1982	1982
SMI1065-82	ONYBOR	1	0	10/1/1982	1982
SMI1067-82	SYMCAL	1	0	10/1/1982	1982
SMI1067-82	GONSPX	1	0	10/1/1982	1982
SMI1068-82	ONYBOR	1	0	10/1/1982	1982
SMI1068-82	LOLOPA	1	0	10/1/1982	1982
SMI1069-82	ONYBOR	1	0	10/1/1982	1982
SMI1070-82	LOLOPA	1	0	10/1/1982	1982
SMI1071-82	SYMCAL	1	0	10/1/1982	1982
SMI1071-82	LOLOPA	1	0	10/1/1982	1982
SMI1073-82	GONONY	1	0	10/1/1982	1982
SMI1073-82	ONYBOR	1	0	10/1/1982	1982
SMI1073-82	GONSPX	1	0	10/1/1982	1982
SMI1073-82	SYMCAL	1	0	10/1/1982	1982
SMI1074-82	LOLOPA	1	0	10/1/1982	1982
SMI1149-82	SEBSP1	1	0	8/28/1982	1982
SMI1155-82	MERPRO	1	0	8/28/1982	1982
SMI1162-82	GONBOR	1	0	8/28/1982	1982
SMI1162-82	ONYBOR	1	0	8/28/1982	1982
SMI1163-82	LOLOPA	1	0	8/28/1982	1982
SMI1172-82	MERPRO	1	0	8/28/1982	1982
SMI1174-82	GONSPP	1	0	8/28/1982	1982
SMI1184-82	TRASYM	1	0	8/28/1982	1982
SMI1184-82	GONSPP	1	0	8/28/1982	1982
SMI1184-82	GONBOR	1	0	8/28/1982	1982
SMI1186-82	LOLOPA	1	0	8/28/1982	1982
SMI1187-82	LOLOPA	1	0	8/28/1982	1982
SMI1188-82	GONSPP	1	0	8/28/1982	1982
SMI1192-82	MERPRO	1	0	8/28/1982	1982
SMI1193-82	GONBOR	1	0	8/28/1982	1982
SMI1195-82	SCOJAP	1	0	8/28/1982	1982
SMI1195-82	TRASYM	1	0	8/28/1982	1982
SMI1195-82	MERPRO	1	0	8/28/1982	1982
SMI1200-82	SYMCAL	1	0	8/28/1982	1982
SMI1201-82	LOLOPA	1	0	8/28/1982	1982
SMI1206-82	ICILOC	1	0	8/28/1982	1982
SMI1208-82	MERPRO	1	0	8/28/1982	1982
SMI1209-82	GONSPP	1	0	8/28/1982	1982
SMI1210-82	ICILOC	1	0	8/28/1982	1982
SMI1211-82	SYMCAL	1	0	8/28/1982	1982
SMI1211-82	ICILOC	1	0	8/28/1982	1982
SMI1213-82	GONBOR	1	0	8/28/1982	1982
SMI1214-82	LOLOPA	1	0	8/28/1982	1982
SMI1214-82	GONSPP	1	0	8/28/1982	1982
SMI1214-82	ONYBOR	1	0	8/28/1982	1982
SMI1220-82	SYMCAL	1	0	8/28/1982	1982
SMI1220-82	GONONY	1	0	8/28/1982	1982
SMI1221-82	PORNOT	1	0	8/28/1982	1982
SMI1221-82	LOLOPA	1	0	8/28/1982	1982
SMI1222-82	LOLOPA	1	0	8/28/1982	1982
SMI1225-82	LOLOPA	1	0	8/28/1982	1982
SMI1226-82	MYCSPP	1	0	8/28/1982	1982
SMI1228-82	ONYBOR	1	0	8/28/1982	1982
SMI1237-82	TRASYM	1	0	8/28/1982	1982
SMI1237-82	ONYBOR	1	0	8/28/1982	1982
SMI1238-82	GONSPP	1	0	8/28/1982	1982
SMI1240-82	LOLOPA	1	0	8/28/1982	1982
SMI1246-82	SYMCAL	1	0	8/28/1982	1982
SMI1252-82	GONSPP	1	0	8/28/1982	1982
SMI1253-82	SYMCAL	1	0	8/28/1982	1982
SMI1254-82	ONYBOR	1	0	8/28/1982	1982
SMI1255-82	SYMCAL	1	0	8/28/1982	1982
SMI1255-82	GONSPP	1	0	8/28/1982	1982
SMI1258-82	ONYBOR	1	0	8/28/1982	1982
SMI1258-82	LOLOPA	1	0	8/28/1982	1982
SMI1263-82	ENGSPP	1	0	8/28/1982	1982
SMI1265-82	ONYBOR	1	0	8/28/1982	1982
SMI1265-82	GONONY	1	0	8/28/1982	1982
SMI1382-82	ENGSPP	1	0	9/24/1982	1982
SMI1384-82	SYMCAL	1	0	9/24/1982	1982
SMI1384-82	LOLOPA	1	0	9/24/1982	1982
SMI1392-82	SYMCAL	1	0	9/24/1982	1982
SMI1392-82	GONSPP	1	0	9/24/1982	1982
SMI1394-82	ICILOC	1	0	9/24/1982	1982
SMI1394-82	LOLOPA	1	0	9/24/1982	1982
SMI1396-82	GONSPP	1	0	9/24/1982	1982
SMI1396-82	ABRFEL	1	0	9/24/1982	1982
SMI1397-82	LOLOPA	1	0	9/24/1982	1982
SMI1398-82	ABRFEL	1	0	9/24/1982	1982
SMI1402-82	ONYBOR	1	0	9/24/1982	1982
SMI1402-82	ICILOC	1	0	9/24/1982	1982
SMI1402-82	MERPRO	1	0	9/24/1982	1982
SMI1404-82	LOLOPA	1	0	9/24/1982	1982
SMI1406-82	ICILOC	1	0	9/24/1982	1982
SMI1406-82	GONSPP	1	0	9/24/1982	1982
SMI1406-82	ABRFEL	1	0	9/24/1982	1982
SMI1407-82	LOLOPA	1	0	9/24/1982	1982
SMI1411-82	ONYBOR	1	0	9/24/1982	1982
SMI1411-82	GONONY	1	0	9/24/1982	1982
SMI1413-82	ICILOC	1	0	9/24/1982	1982
SMI1414-82	ONYBOR	1	0	9/24/1982	1982
SMI1414-82	GONSPX	1	0	9/24/1982	1982
SMI1414-82	GONSPP	1	0	9/24/1982	1982
SMI1414-82	ICILOC	1	0	10/10/1982	1982
SMI1415-82	ICILOC	1	0	10/10/1982	1982
SMI1416-82	LOLOPA	1	0	9/24/1982	1982
SMI1417-82	GONSPP	1	0	9/24/1982	1982
SMI1417-82	ICILOC	1	0	10/10/1982	1982
SMI1420-82	LOLOPA	1	0	9/24/1982	1982
SMI1421-82	ONYBOR	1	0	9/24/1982	1982
SMI1421-82	GONSPP	1	0	9/24/1982	1982
SMI1422-82	LOLOPA	1	0	9/24/1982	1982
SMI1423-82	ONYBOR	1	0	9/24/1982	1982
SMI1423-82	TRASYM	1	0	10/10/1982	1982
SMI1423-82	LOLOPA	1	0	9/24/1982	1982
SMI1424-82	GONSPX	1	0	9/24/1982	1982
SMI1424-82	GONSPP	1	0	9/24/1982	1982
SMI1424-82	LOLOPA	1	0	9/24/1982	1982
SMI1424-82	MYCSPP	1	0	10/10/1982	1982
SMI1424-82	ONYBOR	1	0	9/24/1982	1982
SMI1428-82	ICILOC	1	0	10/10/1982	1982
SMI1428-82	MYCSPP	1	0	10/10/1982	1982
SMI1430-82	GONSPX	1	0	9/24/1982	1982
SMI1431-82	LOLOPA	1	0	9/24/1982	1982
SMI1431-82	GONSPP	1	0	9/24/1982	1982
SMI1431-82	ICILOC	1	0	10/10/1982	1982
SMI1431-82	TRASYM	1	0	10/10/1982	1982
SMI1432-82	ONYBOR	1	0	9/24/1982	1982
SMI1432-82	LOLOPA	1	0	9/24/1982	1982
SMI1433-82	NOTIDF	1	0	9/24/1982	1982
SMI1433-82	ABRFEL	1	0	9/24/1982	1982
SMI1435-82	TRASYM	1	0	10/10/1982	1982
SMI1435-82	MERPRO	1	0	10/10/1982	1982
SMI1435-82	ONYBOR	1	0	10/10/1982	1982
SMI1435-82	LOLOPA	1	0	10/10/1982	1982
SMI1436-82	LOLOPA	1	0	10/10/1982	1982
SMI1438-82	ICILOC	1	0	10/10/1982	1982
SMI1438-82	ONYBOR	1	0	10/10/1982	1982
SMI1438-82	LOLOPA	1	0	10/10/1982	1982
SMI1440-82	ONYBOR	1	0	10/10/1982	1982
SMI1441-82	ICILOC	1	0	10/10/1982	1982
SMI1441-82	ONYBOR	1	0	10/10/1982	1982
SMI1443-82	TRASYM	1	0	10/10/1982	1982
SMI1443-82	SEBSP1	1	0	10/10/1982	1982
SMI1443-82	LOLOPA	1	0	10/10/1982	1982
SMI1444-82	LOLOPA	1	0	10/10/1982	1982
SMI1446-82	ICILOC	1	0	10/10/1982	1982
SMI1688-83	ONYBOR	1	0	8/15/1983	1983
SMI1690-83	ENGMOR	1	0	8/15/1983	1983
SMI1690-83	MERPRO	1	0	8/15/1983	1983
SMI1690-83	TRASYM	1	0	8/15/1983	1983
SMI1690-83	ONYBOR	1	0	8/15/1983	1983
SMI1693-83	ENGMOR	1	0	8/15/1983	1983
SMI1695-83	ENGMOR	1	0	8/15/1983	1983
SMI1695-83	LOLOPA	1	0	8/15/1983	1983
SMI1696-83	ONYBOR	1	0	8/15/1983	1983
SMI1698-83	SYMCAL	1	0	8/15/1983	1983
SMI1698-83	ONYBOR	1	0	8/15/1983	1983
SMI1698-83	NOTIDF	1	0	8/15/1983	1983
SMI1698-83	MERPRO	1	0	8/15/1983	1983
SMI1701-83	SYMCAL	1	0	8/15/1983	1983
SMI1701-83	LOLOPA	1	0	8/15/1983	1983
SMI1701-83	MERPRO	1	0	8/15/1983	1983
SMI1703-83	ABRFEL	1	0	8/15/1983	1983
SMI1705-83	ABRFEL	1	0	8/15/1983	1983
SMI1705-83	SYMCAL	1	0	8/15/1983	1983
SMI1705-83	ONYBOR	1	0	8/15/1983	1983
SMI1706-83	ONYBOR	1	0	8/15/1983	1983
SMI1709-83	ABRFEL	1	0	8/15/1983	1983
SMI1714-83	LOLOPA	1	0	8/15/1983	1983
SMI1718-83	ENGMOR	1	0	7/31/1983	1983
SMI1718-83	SYMCAL	1	0	7/31/1983	1983
SMI1719-83	ENGMOR	1	0	7/31/1983	1983
SMI1723-83	GONBOR	1	0	7/13/1983	1983
SMI1723-83	SYMCAL	1	0	7/31/1983	1983
SMI1724-83	LOLOPA	1	0	7/13/1983	1983
SMI1724-83	MERPRO	1	0	7/31/1983	1983
SMI1726-83	SYMCAL	1	0	7/31/1983	1983
SMI1728-83	SYMCAL	1	0	7/31/1983	1983
SMI1734-83	SYMCAL	1	0	7/31/1983	1983
SMI1739-83	ENGMOR	1	0	7/31/1983	1983
SMI1744-83	SYMCAL	1	0	7/31/1983	1983
SMI1747-83	ENGMOR	1	0	7/31/1983	1983
SMI1748-83	ONYBOR	1	0	7/13/1983	1983
SMI1748-83	ENGMOR	1	0	7/31/1983	1983
SMI1752-83	MERPRO	1	0	7/31/1983	1983
SMI1756-83	SYMCAL	1	0	7/31/1983	1983
SMI1757-83	SYMCAL	1	0	7/31/1983	1983
SMI1760-83	LOLOPA	1	0	7/13/1983	1983
SMI1762-83	SYMCAL	1	0	7/31/1983	1983
SMI1762-83	GONSPP	1	0	7/13/1983	1983
SMI1762-83	ENGMOR	1	0	7/31/1983	1983
SMI1763-83	ENGMOR	1	0	7/31/1983	1983
SMI1764-83	ENGMOR	1	0	7/31/1983	1983
SMI1764-83	GONBER	1	0	7/13/1983	1983
SMI1767-83	LOLOPA	1	0	7/13/1983	1983
SMI1774-83	TRASYM	1	0	7/31/1983	1983
SMI1774-83	ENGMOR	1	0	7/31/1983	1983
SMI1776-83	SYMCAL	1	0	7/31/1983	1983
SMI1776-83	ABRFEL	1	0	7/13/1983	1983
SMI1777-83	ENGMOR	1	0	7/31/1983	1983
SMI1777-83	ONYBOR	1	0	7/13/1983	1983
SMI1777-83	GONBOR	1	0	7/13/1983	1983
SMI1777-83	SYMCAL	1	0	7/31/1983	1983
SMI1780-83	MERPRO	1	0	7/31/1983	1983
SMI1781-83	SEBSP1	1	0	7/31/1983	1983
SMI1781-83	MERPRO	1	0	7/31/1983	1983
SMI1782-83	ABRFEL	1	0	7/13/1983	1983
SMI1783-83	LEUSTI	1	0	7/31/1983	1983
SMI1783-83	ABRFEL	1	0	7/13/1983	1983
SMI1785-83	SYMCAL	1	0	7/31/1983	1983
SMI1785-83	MERPRO	1	0	7/31/1983	1983
SMI1788-83	LOLOPA	1	0	7/13/1983	1983
SMI1788-83	ENGMOR	1	0	7/31/1983	1983
SMI1793-83	ABRFEL	1	0	7/13/1983	1983
SMI1793-83	SYMCAL	1	0	7/31/1983	1983
SMI1794-83	SEBSP1	1	0	7/31/1983	1983
SMI1796-83	NOTIDF	1	0	8/15/1983	1983
SMI1797-83	LOLOPA	1	0	8/15/1983	1983
SMI1798-83	ENGMOR	1	0	8/15/1983	1983
SMI1798-83	ONYBOR	1	0	8/15/1983	1983
SMI1799-83	MERPRO	1	0	8/15/1983	1983
SMI1799-83	GONSPP	1	0	8/15/1983	1983
SMI1804-83	ENGMOR	1	0	8/15/1983	1983
SMI1806-83	OCTRUB	1	0	8/15/1983	1983
SMI1807-83	NOTIDF	1	0	8/15/1983	1983
SMI1808-83	LOLOPA	1	0	8/15/1983	1983
SMI1808-83	GONSPP	1	0	8/15/1983	1983
SMI1808-83	ENGMOR	1	0	8/15/1983	1983
SMI1808-83	ONYBOR	1	0	8/15/1983	1983
SMI1808-83	SYMCAL	1	0	8/15/1983	1983
SMI1809-83	LOLOPA	1	0	8/15/1983	1983
SMI1810-83	MYCSPP	1	0	8/15/1983	1983
SMI1810-83	ONYBOR	1	0	8/15/1983	1983
SMI1815-83	LOLOPA	1	0	8/15/1983	1983
SMI1815-83	GONBOR	1	0	8/15/1983	1983
SMI1818-83	ENGMOR	1	0	8/15/1983	1983
SMI1819-83	SYMCAL	1	0	8/15/1983	1983
SMI1819-83	LOLOPA	1	0	8/15/1983	1983
SMI1820-83	LOLOPA	1	0	8/15/1983	1983
SMI1820-83	MYCSPP	1	0	8/15/1983	1983
SMI1820-83	SYMCAL	1	0	8/15/1983	1983
SMI1823-83	SYMCAL	1	0	8/15/1983	1983
SMI1824-83	ENGMOR	1	0	8/15/1983	1983
SMI1824-83	ONYBOR	1	0	8/15/1983	1983
SMI1824-83	SYMCAL	1	0	8/15/1983	1983
SMI1828-83	LOLOPA	1	0	8/15/1983	1983
SMI1829-83	ENGMOR	1	0	8/15/1983	1983
SMI1829-83	LOLOPA	1	0	8/15/1983	1983
SMI1831-83	ENGMOR	1	0	8/15/1983	1983
SMI1832-83	ONYBOR	1	0	8/15/1983	1983
SMI1832-83	GONBOR	1	0	8/15/1983	1983
SMI1834-83	LOLOPA	1	0	8/15/1983	1983
SMI1836-83	GONSPP	1	0	8/15/1983	1983
SMI1837-83	MERPRO	1	0	8/15/1983	1983
SMI1837-83	TRASYM	1	0	8/15/1983	1983
SMI1837-83	ENGMOR	1	0	8/15/1983	1983
SMI1840-83	ICILOC	1	0	8/15/1983	1983
SMI1840-83	MERPRO	1	0	8/15/1983	1983
SMI1840-83	ABRFEL	1	0	8/15/1983	1983
SMI1841-83	LOLOPA	1	0	8/15/1983	1983
SMI1842-83	TRASYM	1	0	8/15/1983	1983
SMI1842-83	ABRFEL	1	0	8/15/1983	1983
SMI1842-83	ENGMOR	1	0	8/15/1983	1983
SMI1844-83	MERPRO	1	0	8/15/1983	1983
SMI1844-83	ENGMOR	1	0	8/15/1983	1983
SMI1847-83	SEBSP1	1	0	8/15/1983	1983
SMI1847-83	MERPRO	1	0	8/15/1983	1983
SMI1848-83	SEBSP2	1	0	8/15/1983	1983
SMI1849-83	RAJSPP	1	0	8/15/1983	1983
SMI1849-83	SEBSP2	1	0	8/15/1983	1983
SMI1849-83	MERPRO	1	0	8/15/1983	1983
SMI1852-83	SEBSP2	1	0	8/15/1983	1983
SMI1853-83	SEBSP1	1	0	8/15/1983	1983
SMI1853-83	MERPRO	1	0	8/15/1983	1983
SMI2004-84	LOLOPA	1	0	8/5/1984	1984
SMI2004-84	SEBSP1	1	0	8/5/1984	1984
SMI2006-84	SEBSP1	1	0	8/5/1984	1984
SMI2009-84	ENGMOR	1	0	8/5/1984	1984
SMI2009-84	SYMCAL	1	0	8/5/1984	1984
SMI2009-84	MERPRO	1	0	8/5/1984	1984
SMI2011-84	MERPRO	1	0	8/5/1984	1984
SMI2011-84	LOLOPA	1	0	8/5/1984	1984
SMI2011-84	SEBSP1	1	0	8/5/1984	1984
SMI2013-84	SYMCAL	1	0	8/8/1984	1984
SMI2014-84	NOTIDF	1	0	8/8/1984	1984
SMI2021-84	SEBSP1	1	0	8/8/1984	1984
SMI2022-84	OCTRUB	1	0	8/8/1984	1984
SMI2022-84	MERPRO	1	0	8/8/1984	1984
SMI2023-84	GONONY	1	0	8/8/1984	1984
SMI2023-84	MERPRO	1	0	8/8/1984	1984
SMI2024-84	PORNOT	1	0	8/8/1984	1984
SMI2024-84	SYMCAL	1	0	8/8/1984	1984
SMI2024-84	ONYBOR	1	0	8/8/1984	1984
SMI2024-84	MERPRO	1	0	8/8/1984	1984
SMI2025-84	ONYBOR	1	0	8/8/1984	1984
SMI2025-84	ABRFEL	1	0	8/8/1984	1984
SMI2026-84	NOTIDF	1	0	8/8/1984	1984
SMI2027-84	ONYBOR	1	0	8/8/1984	1984
SMI2028-84	SEBSP2	1	0	8/8/1984	1984
SMI2028-84	MERPRO	1	0	8/8/1984	1984
SMI2030-84	MERPRO	1	0	8/8/1984	1984
SMI2031-84	MERPRO	1	0	8/8/1984	1984
SMI2031-84	ONYBOR	1	0	8/8/1984	1984
SMI2033-84	ENGMOR	1	0	8/8/1984	1984
SMI2033-84	ONYBOR	1	0	8/8/1984	1984
SMI2033-84	OCTRUB	1	0	8/8/1984	1984
SMI2034-84	LOLOPA	1	0	8/8/1984	1984
SMI2034-84	MERPRO	1	0	8/8/1984	1984
SMI2035-84	OCTBIM	1	0	8/8/1984	1984
SMI2037-84	ENGMOR	1	0	8/8/1984	1984
SMI2037-84	MERPRO	1	0	8/8/1984	1984
SMI2037-84	SEBSP1	1	0	8/8/1984	1984
SMI2038-84	SEBSP1	1	0	8/8/1984	1984
SMI2038-84	NOTIDF	1	0	8/8/1984	1984
SMI2038-84	SYMCAL	1	0	8/8/1984	1984
SMI2038-84	MERPRO	1	0	8/8/1984	1984
SMI2039-84	NOTIDF	1	0	8/8/1984	1984
SMI2040-84	NOTIDF	1	0	8/8/1984	1984
SMI2041-84	ENGMOR	1	0	8/8/1984	1984
SMI2041-84	SEBSP1	1	0	8/8/1984	1984
SMI2042-84	ONYBOR	1	0	8/8/1984	1984
SMI2042-84	MERPRO	1	0	8/8/1984	1984
SMI2043-84	SYMCAL	1	0	8/8/1984	1984
SMI2043-84	MERPRO	1	0	8/8/1984	1984
SMI2044-84	ONYBOR	1	0	8/8/1984	1984
SMI2044-84	OCTRUB	1	0	8/8/1984	1984
SMI2044-84	GONSPP	1	0	8/8/1984	1984
SMI2044-84	SYMCAL	1	0	8/8/1984	1984
SMI2044-84	ABRFEL	1	0	8/8/1984	1984
SMI2044-84	MERPRO	1	0	8/8/1984	1984
SMI2045-84	MERPRO	1	0	8/8/1984	1984
SMI2048-84	MERPRO	1	0	8/8/1984	1984
SMI2050-84	NOTIDF	1	0	8/8/1984	1984
SMI2052-84	SEBSP1	1	0	8/8/1984	1984
SMI2052-84	LOLOPA	1	0	8/8/1984	1984
SMI2052-84	MERPRO	1	0	8/8/1984	1984
SMI2053-84	ONYBOR	1	0	8/8/1984	1984
SMI2053-84	MERPRO	1	0	8/8/1984	1984
SMI2054-84	NOTIDF	1	0	8/8/1984	1984
SMI2056-84	ONYBOR	1	0	8/8/1984	1984
SMI2060-84	LOLOPA	1	0	8/8/1984	1984
SMI2061-84	MERPRO	1	0	8/8/1984	1984
SMI2061-84	ONYBOR	1	0	8/8/1984	1984
SMI2062-84	MERPRO	1	0	8/8/1984	1984
SMI2063-84	MERPRO	1	0	8/8/1984	1984
SMI2065-84	MERPRO	1	0	8/8/1984	1984
SMI2065-84	ONYBOR	1	0	8/8/1984	1984
SMI2066-84	SYMCAL	1	0	8/8/1984	1984
